%time,field.header.seq,field.header.stamp,field.header.frame_id
12214004000000,1279,12214004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12214204000000,1280,12214204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12214404000000,1281,12214404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12214604000000,1282,12214604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12214804000000,1283,12214804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12215004000000,1284,12215004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12215206000000,1285,12215206000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12215404000000,1286,12215404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12215604000000,1287,12215604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12215804000000,1288,12215804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12216004000000,1289,12216004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12216204000000,1290,12216204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12216404000000,1291,12216404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12216604000000,1292,12216604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12216804000000,1293,12216804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12217005000000,1294,12217004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12217204000000,1295,12217204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12217404000000,1296,12217404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12217606000000,1297,12217604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12217804000000,1298,12217804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12218004000000,1299,12218004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12218206000000,1300,12218204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12218404000000,1301,12218404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12218604000000,1302,12218604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12218804000000,1303,12218804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12219004000000,1304,12219004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12219204000000,1305,12219204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12219405000000,1306,12219405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12219604000000,1307,12219604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12219804000000,1308,12219804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12220005000000,1309,12220005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12220204000000,1310,12220204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12220404000000,1311,12220404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12220604000000,1312,12220604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12220804000000,1313,12220804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12221004000000,1314,12221004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12221204000000,1315,12221204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12221405000000,1316,12221405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12221604000000,1317,12221604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12221804000000,1318,12221804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12222004000000,1319,12222004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12222205000000,1320,12222205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12222404000000,1321,12222404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12222604000000,1322,12222604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12222804000000,1323,12222804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12223004000000,1324,12223004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12223204000000,1325,12223204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12223404000000,1326,12223404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12223604000000,1327,12223604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12223804000000,1328,12223804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12224004000000,1329,12224004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12224204000000,1330,12224204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12224404000000,1331,12224404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12224604000000,1332,12224604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12224804000000,1333,12224804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12225005000000,1334,12225004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12225204000000,1335,12225204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12225404000000,1336,12225404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12225604000000,1337,12225604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12225806000000,1338,12225806000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12226004000000,1339,12226004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12226205000000,1340,12226205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12226405000000,1341,12226405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12226605000000,1342,12226605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12226804000000,1343,12226804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12227004000000,1344,12227004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12227204000000,1345,12227204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12227404000000,1346,12227404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12227604000000,1347,12227604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12227804000000,1348,12227804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12228005000000,1349,12228005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12228204000000,1350,12228204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12228404000000,1351,12228404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12228604000000,1352,12228604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12228804000000,1353,12228804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12229004000000,1354,12229004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12229204000000,1355,12229204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12229405000000,1356,12229404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12229604000000,1357,12229604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12229805000000,1358,12229805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12230004000000,1359,12230004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12230204000000,1360,12230204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12230404000000,1361,12230404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12230604000000,1362,12230604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12230804000000,1363,12230804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12231004000000,1364,12231004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12231205000000,1365,12231204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12231404000000,1366,12231404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12231604000000,1367,12231604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12231804000000,1368,12231804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12232004000000,1369,12232004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12232205000000,1370,12232205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12232405000000,1371,12232405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12232604000000,1372,12232604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12232804000000,1373,12232804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12233004000000,1374,12233004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12233204000000,1375,12233204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12233404000000,1376,12233404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12233604000000,1377,12233604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12233805000000,1378,12233804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12234006000000,1379,12234004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12234205000000,1380,12234205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12234404000000,1381,12234404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12234604000000,1382,12234604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12234804000000,1383,12234805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12235004000000,1384,12235004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12235205000000,1385,12235204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12235405000000,1386,12235405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12235604000000,1387,12235604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12235804000000,1388,12235804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12236004000000,1389,12236004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12236204000000,1390,12236204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12236404000000,1391,12236404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12236604000000,1392,12236604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12236805000000,1393,12236804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12237004000000,1394,12237004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12237204000000,1395,12237204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12237404000000,1396,12237404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12237605000000,1397,12237605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12237805000000,1398,12237805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12238004000000,1399,12238004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12238204000000,1400,12238204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12238404000000,1401,12238404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12238605000000,1402,12238605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12238804000000,1403,12238804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12239007000000,1404,12239007000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12239204000000,1405,12239204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12239404000000,1406,12239404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12239604000000,1407,12239604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12239806000000,1408,12239804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12240004000000,1409,12240004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12240208000000,1410,12240204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12240404000000,1411,12240404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12240604000000,1412,12240604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12240804000000,1413,12240804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12241004000000,1414,12241004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12241204000000,1415,12241204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12241404000000,1416,12241404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12241604000000,1417,12241604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12241804000000,1418,12241804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12242005000000,1419,12242005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12242204000000,1420,12242204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12242404000000,1421,12242404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12242604000000,1422,12242604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12242805000000,1423,12242804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12243004000000,1424,12243004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12243204000000,1425,12243204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12243404000000,1426,12243404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12243604000000,1427,12243604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12243804000000,1428,12243804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12244004000000,1429,12244004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12244204000000,1430,12244204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12244404000000,1431,12244404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12244604000000,1432,12244604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12244804000000,1433,12244804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12245004000000,1434,12245004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12245204000000,1435,12245204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12245404000000,1436,12245404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12245604000000,1437,12245604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12245804000000,1438,12245804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12246004000000,1439,12246004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12246204000000,1440,12246204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12246404000000,1441,12246404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12246604000000,1442,12246604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12246804000000,1443,12246804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12247005000000,1444,12247005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12247204000000,1445,12247204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12247404000000,1446,12247404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12247604000000,1447,12247604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12247804000000,1448,12247804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12248004000000,1449,12248004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12248204000000,1450,12248204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12248404000000,1451,12248404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12248604000000,1452,12248604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12248805000000,1453,12248805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12249004000000,1454,12249004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12249204000000,1455,12249204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12249404000000,1456,12249404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12249604000000,1457,12249604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12249804000000,1458,12249804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12250004000000,1459,12250004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12250204000000,1460,12250204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12250405000000,1461,12250405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12250604000000,1462,12250604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12250804000000,1463,12250804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12251005000000,1464,12251004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12251204000000,1465,12251204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12251404000000,1466,12251404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12251604000000,1467,12251604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12251805000000,1468,12251805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12252004000000,1469,12252004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12252204000000,1470,12252204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12252405000000,1471,12252405000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12252604000000,1472,12252604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12252804000000,1473,12252804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12253004000000,1474,12253004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12253204000000,1475,12253204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12253404000000,1476,12253404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12253604000000,1477,12253604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12253804000000,1478,12253804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12254006000000,1479,12254005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12254204000000,1480,12254204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12254404000000,1481,12254404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12254604000000,1482,12254604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12254804000000,1483,12254804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12255004000000,1484,12255004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12255204000000,1485,12255204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12255404000000,1486,12255404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12255605000000,1487,12255605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12255804000000,1488,12255804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12256004000000,1489,12256004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12256204000000,1490,12256204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12256404000000,1491,12256404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12256605000000,1492,12256605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12256804000000,1493,12256804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12257006000000,1494,12257004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12257204000000,1495,12257204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12257405000000,1496,12257404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12257604000000,1497,12257604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12257806000000,1498,12257805000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12258004000000,1499,12258004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12258204000000,1500,12258204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12258404000000,1501,12258404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12258604000000,1502,12258604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12258804000000,1503,12258804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12259004000000,1504,12259004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12259204000000,1505,12259204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12259404000000,1506,12259404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12259606000000,1507,12259604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12259804000000,1508,12259804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12260004000000,1509,12260004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12260204000000,1510,12260204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12260404000000,1511,12260404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12260605000000,1512,12260605000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12260804000000,1513,12260804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12261005000000,1514,12261005000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12261204000000,1515,12261204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12261404000000,1516,12261404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12261604000000,1517,12261604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12261804000000,1518,12261804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12262004000000,1519,12262004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12262205000000,1520,12262205000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12262404000000,1521,12262404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12262604000000,1522,12262604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12262805000000,1523,12262804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12263004000000,1524,12263004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12263204000000,1525,12263204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12263404000000,1526,12263404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12263606000000,1527,12263606000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12263804000000,1528,12263804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12264004000000,1529,12264004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12264204000000,1530,12264204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12264404000000,1531,12264404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12264604000000,1532,12264604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12264804000000,1533,12264804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12265005000000,1534,12265004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12265203000000,1535,12265204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12265405000000,1536,12265404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12265604000000,1537,12265604000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12265805000000,1538,12265804000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12266005000000,1539,12266004000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12266204000000,1540,12266204000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
12266404000000,1541,12266404000000,,12003296000000,/move_base-1-12003.296000000,1,This goal has been accepted by the simple action server
